project, size, inversion-ratio, thr  eads, run, time, instructions, cycles, context-switches, cache-misses, L1-dcache-load-misses, stalled-cycles-frontend, stalled-cycles-backend
Java, 64, 75, 16, 1, 15.64, 215097497, 409654012, 455, 1470770, 7345633, 107982070, 140332329
Java, 64, 75, 16, 2, 15.87, 212972529, 414517798, 449, 1555931, 7488414, 105671888, 117074915
Java, 64, 75, 16, 3, 15.99, 215405012, 416657877, 452, 1454265, 7437689, 99409031, 112644122
Java, 64, 75, 16, 4, 16.27, 214896949, 427408325, 441, 1452321, 7412899, 100099985, 126694118
Java, 64, 75, 16, 5, 16.28, 213930597, 416962078, 422, 1479270, 7447424, 114088834, 139815288
Java, 64, 75, 16, 6, 16.16, 214687817, 424279568, 456, 1586062, 7383489, 103744008, 114401361
Java, 64, 75, 16, 7, 16.31, 214933181, 422354907, 452, 1544902, 7346801, 101525080, 138059686
Java, 64, 75, 16, 8, 16.60, 214854484, 436281897, 459, 1543427, 7393804, 126486560, 124808537
Java, 64, 75, 32, 1, 28.82, 220894493, 426998114, 610, 1682610, 7505781, 118263105, 116974616
Java, 64, 75, 32, 2, 28.17, 220557624, 440386102, 615, 1735755, 7546569, 117116542, 144632157
Java, 64, 75, 32, 3, 28.37, 222970191, 441606880, 595, 1744166, 7590760, 107658918, 141985185
Java, 64, 75, 32, 4, 28.14, 221545740, 443121331, 595, 1756177, 7622762, 124814455, 122753489
Java, 64, 75, 32, 5, 25.05, 223505701, 431180951, 652, 1742281, 7670768, 117761105, 145102482
Java, 64, 75, 32, 6, 28.60, 223007269, 448793625, 569, 1749407, 7563770, 107760733, 144974445
Java, 64, 75, 32, 7, 27.34, 220680944, 426296252, 654, 1645000, 7569648, 115598133, 167464747
Java, 64, 75, 32, 8, 28.38, 222233267, 434800527, 611, 1667458, 7553053, 106331423, 146835032
Java, 64, 100, 1, 1, 4.13, 203490242, 387605127, 246, 1342395, 7172667, 109052799, 125902958
Java, 64, 100, 1, 2, 4.06, 202208264, 393072186, 263, 1307012, 7176164, 98056551, 131843457
Java, 64, 100, 1, 3, 4.21, 203736619, 401242450, 215, 1297969, 7160925, 96507816, 135214098
Java, 64, 100, 1, 4, 4.10, 201781778, 387802692, 255, 1307566, 7193116, 102213368, 120543718
Java, 64, 100, 1, 5, 4.09, 206364373, 384557079, 244, 1255085, 7175949, 101859075, 132093274
Java, 64, 100, 1, 6, 4.07, 204771891, 388331258, 251, 1241188, 7162120, 107495950, 132945253
Java, 64, 100, 1, 7, 4.15, 204211641, 383384845, 250, 1328121, 7174647, 103496745, 121403970
Java, 64, 100, 1, 8, 4.02, 202765664, 383440184, 261, 1231198, 7189998, 104248578, 135497691
Java, 64, 100, 2, 1, 4.79, 204575746, 383721539, 230, 1336220, 7203240, 108099253, 132359541
Java, 64, 100, 2, 2, 4.78, 204325838, 378467538, 262, 1331075, 7156372, 107450337, 124008176
Java, 64, 100, 2, 3, 4.91, 203535046, 406754003, 258, 1304847, 7216650, 95918909, 133940654
Java, 64, 100, 2, 4, 4.95, 204621094, 384579166, 267, 1293001, 7157968, 110476017, 132126410
Java, 64, 100, 2, 5, 4.85, 205252599, 395410160, 263, 1274898, 7237944, 107731419, 116133307
Java, 64, 100, 2, 6, 4.87, 202575703, 409828220, 279, 1339909, 7198077, 99182893, 130657224
Java, 64, 100, 2, 7, 4.83, 203473563, 383663103, 258, 1327630, 7188333, 103640358, 136149431
Java, 64, 100, 2, 8, 4.88, 204218970, 384826388, 266, 1315927, 7154303, 106537254, 131412716
Java, 64, 100, 4, 1, 6.04, 205674898, 400736605, 280, 1352557, 7296602, 104815395, 105800585
Java, 64, 100, 4, 2, 5.89, 206143983, 391557365, 273, 1348964, 7336538, 102550864, 122386640
Java, 64, 100, 4, 3, 6.00, 205747841, 401823609, 289, 1283574, 7339476, 108100130, 126511283
Java, 64, 100, 4, 4, 5.53, 212634504, 399760010, 271, 1311830, 7257867, 93788925, 136525422
Java, 64, 100, 4, 5, 5.97, 205232982, 385376460, 290, 1331545, 7329185, 99042214, 133980446
Java, 64, 100, 4, 6, 5.95, 205642785, 383394465, 277, 1333068, 7203904, 98492562, 132426141
Java, 64, 100, 4, 7, 6.14, 207454192, 393591799, 278, 1335838, 7234875, 101297680, 139061268
Java, 64, 100, 4, 8, 6.05, 205015817, 395493173, 276, 1383195, 7261986, 101889788, 129695404
Java, 64, 100, 8, 1, 9.32, 211946326, 406725859, 353, 1333466, 7310578, 101644259, 135654512
Java, 64, 100, 8, 2, 9.46, 211431939, 393168705, 360, 1360669, 7360995, 113842919, 132919675
Java, 64, 100, 8, 3, 9.14, 209638278, 410013568, 345, 1434519, 7299284, 103926862, 139532294
Java, 64, 100, 8, 4, 9.53, 211783884, 398900160, 346, 1393935, 7327054, 109807459, 121292924
Java, 64, 100, 8, 5, 9.22, 209828426, 420874149, 342, 1339496, 7311547, 105524192, 138871886
Java, 64, 100, 8, 6, 9.52, 209447642, 415621051, 347, 1398135, 7269247, 106722843, 127114363
Java, 64, 100, 8, 7, 9.44, 210096993, 392345906, 345, 1401287, 7389065, 118518838, 130477969
Java, 64, 100, 8, 8, 9.40, 210595327, 417658080, 348, 1362667, 7265012, 100739964, 131242445
Java, 64, 100, 16, 1, 15.97, 212244023, 428697225, 460, 1550019, 7391544, 123720631, 141154807
Java, 64, 100, 16, 2, 16.25, 216090680, 411854520, 445, 1530946, 7457254, 112130152, 141697276
Java, 64, 100, 16, 3, 14.59, 218250286, 407387588, 465, 1491965, 7403249, 112545779, 141020748
Java, 64, 100, 16, 4, 16.83, 214677867, 422335968, 457, 1526893, 7366996, 117388340, 136353613
Java, 64, 100, 16, 5, 16.67, 216021850, 410305096, 432, 1456724, 7380733, 112333414, 133832657
Java, 64, 100, 16, 6, 16.65, 214756033, 440898097, 427, 1472788, 7364014, 100473957, 140180254
Java, 64, 100, 16, 7, 15.54, 215167428, 423587640, 454, 1484487, 7426874, 111329334, 126090224
Java, 64, 100, 16, 8, 14.92, 212556254, 449772778, 446, 1405874, 7376261, 106729338, 124496705
Java, 64, 100, 32, 1, 27.90, 221282666, 428995680, 606, 1712615, 7534224, 106975995, 145121578
Java, 64, 100, 32, 2, 25.82, 221419445, 436351597, 639, 1608595, 7554532, 120514486, 178907857
Java, 64, 100, 32, 3, 27.30, 232235796, 429358657, 646, 1715879, 7523649, 112615510, 135012723
Java, 64, 100, 32, 4, 27.15, 223711524, 449489709, 619, 1659996, 7483517, 107236372, 143145521
Java, 64, 100, 32, 5, 27.71, 221012639, 432585394, 619, 1685970, 7615832, 115624215, 153024908
Java, 64, 100, 32, 6, 27.31, 220899957, 441463023, 607, 1761355, 7628819, 115034335, 151768982
Java, 64, 100, 32, 7, 28.97, 221533708, 454011388, 595, 1733300, 7587407, 118261663, 147476402
Java, 64, 100, 32, 8, 26.59, 222389530, 436777709, 599, 1723255, 7522182, 119996629, 138139493
Java, 1024, 0, 1, 1, 5.61, 249773785, 497056181, 504, 1497195, 8355187, 109386608, 149956319
Java, 1024, 0, 1, 2, 4.92, 240566778, 527204956, 416, 1453087, 8449139, 129030503, 156135465
Java, 1024, 0, 1, 3, 6.83, 243652334, 453139793, 516, 1562348, 8365189, 124718631, 148585699
Java, 1024, 0, 1, 4, 6.72, 242443127, 450284761, 520, 1663480, 8228842, 126797969, 154665407
Java, 1024, 0, 1, 5, 6.78, 243359710, 468618781, 502, 1673561, 8362549, 120160505, 155208717
Java, 1024, 0, 1, 6, 6.75, 241051255, 479835821, 492, 1660594, 8306409, 111354299, 145069746
Java, 1024, 0, 1, 7, 6.20, 243859385, 464771521, 518, 1671659, 8372553, 111295127, 156621047
Java, 1024, 0, 1, 8, 6.75, 242579335, 464582315, 493, 1658706, 8362880, 113295716, 162699999
Java, 1024, 0, 2, 1, 7.52, 242623274, 474809473, 501, 1706587, 8381861, 123629265, 165800019
Java, 1024, 0, 2, 2, 7.55, 244834463, 477432018, 492, 1718052, 8368050, 117423097, 163671841
Java, 1024, 0, 2, 3, 7.49, 244828986, 463036022, 503, 1681325, 8363208, 112926501, 152395085
Java, 1024, 0, 2, 4, 7.47, 244039301, 469653530, 514, 1690404, 8400251, 110805573, 156182157
Java, 1024, 0, 2, 5, 7.50, 240227599, 472188473, 517, 1649904, 8364404, 119467671, 161306065
Java, 1024, 0, 2, 6, 7.33, 241035594, 462678459, 498, 1680049, 8369981, 120727574, 155179976
Java, 1024, 0, 2, 7, 7.09, 244569318, 470523947, 499, 1631516, 8313231, 121211667, 147797748
Java, 1024, 0, 2, 8, 7.51, 242935354, 462469201, 519, 1580638, 8324047, 111857398, 150054067
Java, 1024, 0, 4, 1, 8.93, 242270619, 482249419, 527, 1736100, 8538524, 122372702, 165816388
Java, 1024, 0, 4, 2, 8.52, 243579016, 474676417, 516, 1726981, 8499433, 114602158, 149328368
Java, 1024, 0, 4, 3, 8.77, 242947504, 472464757, 540, 1641181, 8494702, 129039789, 166176163
Java, 1024, 0, 4, 4, 8.78, 244446699, 468773522, 531, 1741049, 8503220, 123591176, 154509571
Java, 1024, 0, 4, 5, 8.49, 242077505, 478309351, 544, 1691657, 8480262, 123389127, 150301752
Java, 1024, 0, 4, 6, 8.81, 246057095, 468653264, 554, 1738931, 8486504, 124220455, 143629710
Java, 1024, 0, 4, 7, 8.57, 242568389, 482558694, 525, 1702054, 8432950, 120476389, 159251846
Java, 1024, 0, 4, 8, 8.80, 244097718, 478195176, 527, 1702989, 8474737, 116753601, 147684823
Java, 1024, 0, 8, 1, 9.53, 248377275, 531954116, 578, 1830601, 8417552, 129815677, 150971801
Java, 1024, 0, 8, 2, 10.47, 250532567, 503118836, 570, 1711188, 8490619, 131265039, 145218025
Java, 1024, 0, 8, 3, 10.41, 247847162, 481663471, 613, 1803196, 8494971, 119956844, 167709071
Java, 1024, 0, 8, 4, 10.32, 249501034, 470107153, 593, 1793206, 8499497, 113752423, 149490148
Java, 1024, 0, 8, 5, 10.33, 247799067, 487006642, 593, 1823021, 8444005, 124925696, 161784241
Java, 1024, 0, 8, 6, 10.71, 246342106, 478517336, 621, 1818331, 8489488, 119693882, 161706277
Java, 1024, 0, 8, 7, 10.51, 251003245, 478091413, 607, 1806442, 8621390, 130939592, 144654530
Java, 1024, 0, 8, 8, 10.87, 249801804, 475739199, 601, 1707821, 8503718, 121647584, 157147908
Java, 1024, 0, 16, 1, 16.89, 252632193, 495877743, 700, 1925683, 8528670, 136071520, 157900905
Java, 1024, 0, 16, 2, 16.54, 251185072, 478453490, 712, 1914810, 8525327, 134217000, 160731756
Java, 1024, 0, 16, 3, 16.88, 254333609, 483498829, 719, 1924095, 8595987, 121565219, 170195531
Java, 1024, 0, 16, 4, 15.41, 267227001, 543685024, 730, 1902259, 8531101, 125948332, 165183043
Java, 1024, 0, 16, 5, 16.66, 253290711, 485157454, 719, 1917364, 8532338, 134039204, 162129662
Java, 1024, 0, 16, 6, 15.01, 250870853, 484914710, 686, 1955755, 8510067, 128696315, 172773415
Java, 1024, 0, 16, 7, 15.64, 263908065, 478933229, 697, 1809794, 8576268, 123533033, 155290899
Java, 1024, 0, 16, 8, 16.87, 251622528, 474646445, 737, 1913979, 8534726, 131033726, 163853889
Java, 1024, 0, 32, 1, 28.10, 257391213, 508197178, 889, 2114273, 8678853, 126500790, 180697492
Java, 1024, 0, 32, 2, 27.84, 268660816, 520926080, 921, 1971447, 8753577, 138577577, 153623971
Java, 1024, 0, 32, 3, 25.73, 256390913, 514117360, 874, 1804827, 8743894, 130564167, 171852975
Java, 1024, 0, 32, 4, 30.04, 261852347, 502783536, 854, 2109960, 8754795, 138271986, 153479373
Java, 1024, 0, 32, 5, 27.71, 259476768, 501672530, 894, 1959733, 8733486, 132740925, 158850895
Java, 1024, 0, 32, 6, 29.51, 262196400, 512594116, 934, 2061468, 8694535, 141366718, 134509378
Java, 1024, 0, 32, 7, 28.89, 255958303, 506147947, 886, 2058231, 8689967, 132659335, 156834100
Java, 1024, 0, 32, 8, 28.93, 258560023, 504558030, 882, 2029333, 8696754, 144040211, 166134975
Java, 1024, 25, 1, 1, 6.91, 238439088, 473015525, 488, 1532902, 8367817, 112944542, 157262747
Java, 1024, 25, 1, 2, 5.77, 240088793, 448186209, 509, 1613811, 8468869, 138407960, 152758238
Java, 1024, 25, 1, 3, 7.07, 239739649, 457424088, 511, 1666457, 8292927, 125932365, 153466119
Java, 1024, 25, 1, 4, 6.89, 240121471, 461437393, 483, 1525210, 8368096, 120294495, 155261899
Java, 1024, 25, 1, 5, 6.93, 242520019, 460223839, 507, 1551804, 8298017, 120675006, 152581179
Java, 1024, 25, 1, 6, 6.75, 243179480, 466011003, 487, 1684827, 8289846, 120157867, 147632937
Java, 1024, 25, 1, 7, 6.91, 241330292, 455722210, 516, 1626365, 8345143, 113506501, 143134996
Java, 1024, 25, 1, 8, 6.96, 241789158, 460408764, 496, 1661973, 8348517, 114674620, 132667706
Java, 1024, 25, 2, 1, 7.70, 240869978, 452749162, 512, 1676049, 8336957, 114514082, 140859103
Java, 1024, 25, 2, 2, 7.69, 244174718, 474326086, 530, 1668168, 8364263, 112587425, 141208290
Java, 1024, 25, 2, 3, 7.86, 244457729, 465791800, 505, 1589607, 8387813, 118157086, 156538182
Java, 1024, 25, 2, 4, 7.67, 242558937, 473814287, 521, 1546633, 8399495, 112238087, 143829660
Java, 1024, 25, 2, 5, 7.86, 240297045, 467080571, 492, 1643305, 8360402, 119403490, 157620422
Java, 1024, 25, 2, 6, 7.48, 243364910, 471815148, 490, 1723500, 8167438, 126147399, 145080545
Java, 1024, 25, 2, 7, 7.69, 243018626, 465682422, 522, 1673789, 8434542, 128491997, 161762703
Java, 1024, 25, 2, 8, 7.91, 241268163, 472517419, 489, 1700704, 8339613, 110233994, 150499442
Java, 1024, 25, 4, 1, 9.08, 243316446, 471108069, 519, 1724912, 8465795, 110660160, 162193973
Java, 1024, 25, 4, 2, 9.00, 240050516, 469207866, 522, 1734109, 8495879, 125674678, 160712522
Java, 1024, 25, 4, 3, 9.08, 242338544, 478079656, 534, 1585562, 8459436, 126163827, 149740293
Java, 1024, 25, 4, 4, 9.15, 242799755, 499083416, 526, 1752753, 8535442, 121498384, 160322405
Java, 1024, 25, 4, 5, 8.26, 240485534, 468919758, 519, 1535047, 8473683, 117191176, 170010423
Java, 1024, 25, 4, 6, 8.95, 241945106, 468462396, 517, 1720680, 8446235, 130903123, 167089627
Java, 1024, 25, 4, 7, 9.01, 245032960, 491470682, 531, 1690780, 8569181, 122972371, 167339026
Java, 1024, 25, 4, 8, 9.07, 244973284, 464758296, 526, 1703132, 8459504, 128188783, 158490943
Java, 1024, 25, 8, 1, 10.50, 250661011, 477204932, 580, 1809912, 8393485, 120399266, 152105859
Java, 1024, 25, 8, 2, 10.66, 247278502, 484130514, 606, 1808486, 8447489, 125708459, 164353996
Java, 1024, 25, 8, 3, 11.07, 248484184, 498561128, 629, 1832255, 8526548, 129587380, 164967322
Java, 1024, 25, 8, 4, 11.12, 250135083, 482602120, 589, 1825035, 8453915, 123846863, 150446470
Java, 1024, 25, 8, 5, 10.53, 248222900, 489963961, 609, 1806948, 8539418, 126669719, 157606694
Java, 1024, 25, 8, 6, 10.59, 249133279, 498461178, 603, 1810870, 8438204, 119357155, 180099676
Java, 1024, 25, 8, 7, 10.99, 246638381, 470462279, 603, 1768532, 8478283, 117246676, 167686736
Java, 1024, 25, 8, 8, 11.03, 247675854, 493874239, 632, 1833950, 8489330, 118596071, 149597377
Java, 1024, 25, 16, 1, 16.78, 250959984, 488813100, 739, 1923560, 8491780, 128553466, 150678591
Java, 1024, 25, 16, 2, 17.30, 249763997, 477286330, 714, 1921115, 8545220, 122067409, 133198305
Java, 1024, 25, 16, 3, 16.91, 251573756, 482715849, 711, 1894717, 8484298, 121256242, 148716507
Java, 1024, 25, 16, 4, 16.50, 253300051, 491603428, 704, 1973342, 8588873, 125839258, 167336548
Java, 1024, 25, 16, 5, 17.16, 250514243, 483326278, 705, 1990381, 8539625, 128256052, 158372991
Java, 1024, 25, 16, 6, 15.51, 251280169, 487602245, 696, 1923284, 8471421, 122374603, 193266302
Java, 1024, 25, 16, 7, 16.36, 253536588, 494514857, 685, 1941214, 8627808, 127465026, 164752657
Java, 1024, 25, 16, 8, 16.95, 249858348, 503518647, 747, 1965291, 8538015, 118793112, 145262472
Java, 1024, 25, 32, 1, 28.80, 256649792, 504208736, 848, 2070010, 8683653, 132084860, 167072790
Java, 1024, 25, 32, 2, 29.84, 261126037, 503240254, 862, 2080132, 8641414, 125490421, 160269050
Java, 1024, 25, 32, 3, 28.28, 259534720, 501625672, 849, 2075620, 8657783, 135477329, 166983887
Java, 1024, 25, 32, 4, 30.49, 259311266, 516936071, 919, 2106823, 8774875, 141601848, 167674788
Java, 1024, 25, 32, 5, 29.70, 258418728, 508270200, 930, 2107264, 8734037, 142459321, 168284686
Java, 1024, 25, 32, 6, 29.29, 259410371, 504949919, 940, 2083061, 8717532, 132150337, 168818658
Java, 1024, 25, 32, 7, 25.52, 260990258, 522287201, 744, 1901491, 8750377, 135397132, 177254921
Java, 1024, 25, 32, 8, 29.72, 259515646, 509870642, 888, 2071871, 8655105, 133117039, 168338594
Java, 1024, 50, 1, 1, 6.76, 244837971, 469309216, 498, 1666214, 8357490, 117055727, 145237237
Java, 1024, 50, 1, 2, 6.81, 240414091, 459754002, 495, 1640955, 8346877, 119265870, 145029322
Java, 1024, 50, 1, 3, 6.95, 242594585, 462121688, 481, 1608169, 8313401, 126568699, 139015143
Java, 1024, 50, 1, 4, 6.85, 238747789, 460903018, 504, 1677022, 8386627, 115282161, 152372336
Java, 1024, 50, 1, 5, 6.97, 244463447, 457791680, 489, 1657578, 8343312, 111799702, 157304243
Java, 1024, 50, 1, 6, 6.95, 241086463, 448220610, 501, 1700417, 8323975, 120569302, 152568223
Java, 1024, 50, 1, 7, 5.70, 239777690, 468023271, 551, 1495051, 8473718, 125520470, 151477058
Java, 1024, 50, 1, 8, 6.91, 241896752, 458369149, 501, 1668657, 8529155, 120742143, 151247624
Java, 1024, 50, 2, 1, 7.64, 243765893, 464191813, 511, 1679192, 8348012, 129104126, 157770111
Java, 1024, 50, 2, 2, 7.67, 243646087, 471769127, 512, 1685788, 8388021, 113380770, 158692391
Java, 1024, 50, 2, 3, 7.75, 242353786, 468787263, 510, 1597572, 8363651, 113730146, 152234423
Java, 1024, 50, 2, 4, 7.88, 239687090, 469328887, 488, 1700464, 8349720, 124566085, 146266293
Java, 1024, 50, 2, 5, 7.57, 242917496, 452941837, 496, 1693053, 8378462, 118213409, 164616893
Java, 1024, 50, 2, 6, 7.72, 241562839, 487100193, 499, 1554751, 8556518, 113932540, 155856834
Java, 1024, 50, 2, 7, 7.56, 243894897, 461831480, 497, 1682338, 8386147, 121447271, 146652129
Java, 1024, 50, 2, 8, 7.67, 242403893, 458617397, 488, 1716590, 8393669, 112854080, 151970035
Java, 1024, 50, 4, 1, 9.08, 242852543, 480965842, 506, 1726544, 8431867, 119070249, 157126670
Java, 1024, 50, 4, 2, 9.09, 245112501, 467681663, 533, 1688133, 8563860, 115717352, 166868778
Java, 1024, 50, 4, 3, 9.23, 242041408, 468407732, 545, 1704504, 8494142, 115519900, 148364068
Java, 1024, 50, 4, 4, 9.26, 241667089, 474371588, 547, 1616233, 8520290, 109630482, 161432591
Java, 1024, 50, 4, 5, 9.12, 243558553, 480881729, 523, 1594498, 8491785, 115401250, 165450778
Java, 1024, 50, 4, 6, 9.15, 242574166, 474546664, 548, 1613292, 8514342, 126570672, 159068423
Java, 1024, 50, 4, 7, 9.01, 244701608, 471285139, 509, 1717256, 8438266, 118636262, 165433283
Java, 1024, 50, 4, 8, 9.30, 243094168, 472503772, 504, 1656243, 8509444, 132429098, 166818899
Java, 1024, 50, 8, 1, 10.63, 250045277, 465805695, 571, 1869108, 8551261, 124711420, 158671133
Java, 1024, 50, 8, 2, 10.62, 249625377, 475920045, 612, 1658120, 8404005, 123706971, 134367771
Java, 1024, 50, 8, 3, 11.00, 248562850, 485265295, 618, 1816354, 8629609, 125340987, 143293773
Java, 1024, 50, 8, 4, 10.43, 249858459, 466979692, 605, 1802724, 8426465, 131231955, 153420948
Java, 1024, 50, 8, 5, 10.76, 250104462, 481178463, 655, 1859406, 8546749, 118735756, 164667992
Java, 1024, 50, 8, 6, 10.56, 249074392, 479144960, 591, 1784385, 8402915, 121333406, 162953264
Java, 1024, 50, 8, 7, 10.49, 247338750, 490429669, 606, 1814409, 8525504, 119909731, 172204561
Java, 1024, 50, 8, 8, 9.97, 248519364, 516773785, 614, 1817487, 8466042, 127976712, 166256277
Java, 1024, 50, 16, 1, 16.72, 250585519, 491429049, 680, 1889171, 8475801, 125735579, 164416496
Java, 1024, 50, 16, 2, 15.77, 251432300, 543097517, 721, 1929821, 8634044, 117232323, 166251221
Java, 1024, 50, 16, 3, 17.09, 250477872, 485021520, 723, 1875620, 8461462, 128515289, 164199958
Java, 1024, 50, 16, 4, 16.04, 251133818, 485920067, 680, 1915142, 8527625, 123045366, 153444956
Java, 1024, 50, 16, 5, 16.79, 250362348, 487418477, 713, 1897818, 8477081, 116621793, 158506996
Java, 1024, 50, 16, 6, 17.28, 249910367, 480176823, 700, 1870192, 8511625, 124409315, 163848420
Java, 1024, 50, 16, 7, 17.22, 252030857, 494797323, 675, 1751820, 8476498, 135557636, 161768054
Java, 1024, 50, 16, 8, 16.50, 253784296, 487611605, 698, 1960573, 8530714, 119754919, 147394277
Java, 1024, 50, 32, 1, 29.53, 260393863, 509368798, 881, 2061140, 8683722, 129229365, 163758695
Java, 1024, 50, 32, 2, 29.67, 260099560, 509122326, 874, 2067163, 8767409, 136699219, 170337620
Java, 1024, 50, 32, 3, 27.30, 258231399, 517507123, 902, 2103937, 8282515, 159295775, 168117959
Java, 1024, 50, 32, 4, 28.93, 258955851, 503930727, 883, 2058919, 8870833, 128972429, 172941247
Java, 1024, 50, 32, 5, 28.34, 257928418, 504793607, 839, 2077172, 8716545, 126131886, 155787434
Java, 1024, 50, 32, 6, 29.78, 261026350, 518130586, 887, 2087061, 8665676, 133681898, 165737232
Java, 1024, 50, 32, 7, 27.80, 259494334, 514781146, 898, 2104992, 8732198, 131082547, 165634660
Java, 1024, 50, 32, 8, 29.52, 263185612, 499992695, 906, 2108762, 8668382, 138659879, 171636711
Java, 1024, 75, 1, 1, 6.85, 242269700, 462060807, 504, 1530616, 8342064, 116570045, 153194118
Java, 1024, 75, 1, 2, 6.73, 241447815, 453360089, 491, 1632242, 8425446, 116391358, 158878888
Java, 1024, 75, 1, 3, 6.69, 239592079, 462394839, 490, 1527373, 8350944, 119566564, 148608902
Java, 1024, 75, 1, 4, 6.61, 241655982, 449048542, 483, 1709313, 8302940, 124951879, 152105672
Java, 1024, 75, 1, 5, 6.66, 242252879, 456213303, 497, 1650624, 8347700, 112110648, 136565009
Java, 1024, 75, 1, 6, 6.79, 240876363, 461173589, 507, 1655387, 8329120, 121086964, 150637718
Java, 1024, 75, 1, 7, 6.73, 239843437, 463460115, 490, 1504985, 8329071, 119340727, 153638271
Java, 1024, 75, 1, 8, 6.66, 240279945, 460916034, 501, 1644556, 8305831, 120913004, 145242402
Java, 1024, 75, 2, 1, 7.57, 242275470, 470139847, 514, 1669739, 8450335, 113631073, 163085914
Java, 1024, 75, 2, 2, 7.54, 242054601, 462124052, 514, 1720815, 8399667, 126024764, 158098534
Java, 1024, 75, 2, 3, 7.62, 239850572, 469215089, 513, 1681801, 8279128, 109221577, 150042682
Java, 1024, 75, 2, 4, 7.56, 243793606, 476645715, 485, 1626132, 8369192, 128072016, 157816784
Java, 1024, 75, 2, 5, 6.44, 244671681, 453480786, 508, 1537137, 8790938, 138660164, 162711236
